number,value,datetime_start,datetime_complete,duration,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
479,0.0071960072964429855,2025-07-17 23:52:35.740110,2025-07-17 23:53:57.894687,0 days 00:01:22.154577,min,16,0.005198420020916532,6,20,bell,COMPLETE
480,0.0002924318250734359,2025-07-17 23:53:57.895717,2025-07-17 23:55:20.068801,0 days 00:01:22.173084,min,16,0.006302091695702732,6,20,bell,COMPLETE
481,0.007437439169734716,2025-07-17 23:55:20.069837,2025-07-17 23:56:43.106792,0 days 00:01:23.036955,prod,16,0.004402706442173166,6,20,bell,COMPLETE
482,0.00027653289726004004,2025-07-17 23:56:43.107842,2025-07-17 23:58:05.194025,0 days 00:01:22.086183,min,16,0.007890066559223733,6,20,bell,COMPLETE
483,0.0006243326351977885,2025-07-17 23:58:05.195062,2025-07-17 23:59:27.366582,0 days 00:01:22.171520,min,16,0.006615434746528105,6,20,bell,COMPLETE
484,1.905423879623413,2025-07-17 23:59:27.367674,2025-07-17 23:59:48.838671,0 days 00:00:21.470997,min,128,0.005787968872836545,6,18,bell,COMPLETE
485,0.003366651479154825,2025-07-17 23:59:48.839438,2025-07-18 00:01:11.412111,0 days 00:01:22.572673,min,16,0.0075253139637637525,6,20,bell,COMPLETE
486,0.015519012697041035,2025-07-18 00:01:11.413174,2025-07-18 00:02:33.009023,0 days 00:01:21.595849,prod,16,0.0034881980642152885,6,18,bell,COMPLETE
487,0.011894815601408482,2025-07-18 00:02:33.010051,2025-07-18 00:03:54.445228,0 days 00:01:21.435177,min,16,0.006721534454276601,6,19,bell,COMPLETE
488,1.2263821363449097,2025-07-18 00:03:54.446245,2025-07-18 00:05:15.814899,0 days 00:01:21.368654,min,16,0.00010959039851297782,6,19,bell,COMPLETE
489,0.0014614067040383816,2025-07-18 00:05:15.815918,2025-07-18 00:06:38.206663,0 days 00:01:22.390745,min,16,0.005047849921086771,6,20,bell,COMPLETE
490,0.00029645717586390674,2025-07-18 00:06:38.207684,2025-07-18 00:07:59.553631,0 days 00:01:21.345947,min,16,0.007644075003922523,6,19,bell,COMPLETE
491,0.0015481843147426844,2025-07-18 00:07:59.579985,2025-07-18 00:09:20.894153,0 days 00:01:21.314168,min,16,0.006265134163314676,6,19,bell,COMPLETE
492,0.003028696635738015,2025-07-18 00:09:20.895236,2025-07-18 00:10:43.198625,0 days 00:01:22.303389,prod,16,0.005519192013601132,6,19,bell,COMPLETE
493,0.00713544012978673,2025-07-18 00:10:43.199700,2025-07-18 00:12:03.738108,0 days 00:01:20.538408,min,16,0.007288473618760318,6,18,bell,COMPLETE
494,0.2957066297531128,2025-07-18 00:12:03.739192,2025-07-18 00:12:35.298370,0 days 00:00:31.559178,min,64,3.0527012646779146e-05,6,19,bell,COMPLETE
495,0.11857199668884277,2025-07-18 00:12:35.299158,2025-07-18 00:13:56.013149,0 days 00:01:20.713991,min,16,0.0005993272032476519,6,18,bell,COMPLETE
496,0.00028672596090473235,2025-07-18 00:13:56.014175,2025-07-18 00:15:18.494155,0 days 00:01:22.479980,min,16,0.007764583498082864,6,20,bell,COMPLETE
497,0.0004706466570496559,2025-07-18 00:15:18.495255,2025-07-18 00:16:40.855422,0 days 00:01:22.360167,prod,16,0.006170057268378928,6,19,bell,COMPLETE
498,0.0021971073001623154,2025-07-18 00:16:40.856512,2025-07-18 00:18:03.044909,0 days 00:01:22.188397,min,16,0.004555914078148773,6,20,bell,COMPLETE
499,0.07482832670211792,2025-07-18 00:18:03.046002,2025-07-18 00:19:25.267709,0 days 00:01:22.221707,min,16,0.006877127588081349,6,20,bell,COMPLETE
