number,value,datetime_start,datetime_complete,duration,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
480,0.0007164435810409486,2025-07-18 16:03:38.564401,2025-07-18 16:07:09.712084,0 days 00:03:31.147683,prod,16,0.007372829139318913,5,21,gaussian,COMPLETE
481,0.05523516237735748,2025-07-18 16:07:09.713159,2025-07-18 16:10:02.084397,0 days 00:02:52.371238,prod,16,0.0030482520417865534,5,16,gaussian,COMPLETE
482,0.00033612141851335764,2025-07-18 16:10:02.085407,2025-07-18 16:13:16.964288,0 days 00:03:14.878881,min,16,0.008768509305106628,5,19,gaussian,COMPLETE
483,0.021789833903312683,2025-07-18 16:13:16.979878,2025-07-18 16:17:13.568820,0 days 00:03:56.588942,prod,16,0.009973331065150273,5,24,gaussian,COMPLETE
484,0.0004326194175519049,2025-07-18 16:17:13.569852,2025-07-18 16:20:06.257842,0 days 00:02:52.687990,prod,16,0.005062482035160368,5,16,gaussian,COMPLETE
485,0.002116377465426922,2025-07-18 16:20:06.258895,2025-07-18 16:23:15.962551,0 days 00:03:09.703656,prod,16,0.006207284621040241,5,18,gaussian,COMPLETE
486,0.000551250297576189,2025-07-18 16:23:15.963602,2025-07-18 16:25:00.475968,0 days 00:01:44.512366,prod,32,0.007894574166977522,5,17,bell,COMPLETE
487,0.1701425015926361,2025-07-18 16:25:00.477040,2025-07-18 16:25:40.868257,0 days 00:00:40.391217,prod,128,0.006959394128623334,5,20,gaussian,COMPLETE
488,0.00037577690090984106,2025-07-18 16:25:40.869058,2025-07-18 16:27:51.989134,0 days 00:02:11.120076,prod,16,0.0018685584594321208,5,10,gaussian,COMPLETE
489,0.00030401235562749207,2025-07-18 16:27:51.990117,2025-07-18 16:30:59.641674,0 days 00:03:07.651557,min,16,0.008560880652637633,5,18,gaussian,COMPLETE
490,1.7992093563079834,2025-07-18 16:30:59.642756,2025-07-18 16:33:44.218188,0 days 00:02:44.575432,prod,16,0.00013529298482128324,5,15,gaussian,COMPLETE
491,0.0003167021495755762,2025-07-18 16:33:44.219250,2025-07-18 16:37:16.251994,0 days 00:03:32.032744,prod,16,0.005774728211216072,5,21,gaussian,COMPLETE
492,0.0007078825728967786,2025-07-18 16:37:16.253023,2025-07-18 16:39:53.143692,0 days 00:02:36.890669,prod,16,0.0071712619369864285,5,14,gaussian,COMPLETE
493,3.142977237701416,2025-07-18 16:39:53.144739,2025-07-18 16:43:38.825544,0 days 00:03:45.680805,prod,16,0.00044473643319222666,8,20,gaussian,COMPLETE
494,0.0005634112167172134,2025-07-18 16:43:38.826591,2025-07-18 16:46:38.249352,0 days 00:02:59.422761,prod,16,0.008603348188929522,5,17,sigmoid,COMPLETE
495,0.23720331490039825,2025-07-18 16:46:38.250356,2025-07-18 16:47:17.548382,0 days 00:00:39.298026,min,64,0.006394452335201574,5,9,gaussian,COMPLETE
496,0.0003169882111251354,2025-07-18 16:47:17.549232,2025-07-18 16:50:33.872992,0 days 00:03:16.323760,prod,16,0.007774834619835349,5,19,gaussian,COMPLETE
497,0.03093586303293705,2025-07-18 16:50:33.874023,2025-07-18 16:53:26.399820,0 days 00:02:52.525797,prod,16,0.005065091362068718,5,16,gaussian,COMPLETE
498,0.00028326164465397596,2025-07-18 16:53:26.400894,2025-07-18 16:56:42.664196,0 days 00:03:16.263302,prod,16,0.008841366746713179,5,19,gaussian,COMPLETE
499,0.003095885505899787,2025-07-18 16:56:42.665300,2025-07-18 16:59:58.916927,0 days 00:03:16.251627,prod,16,0.006820496038332849,5,19,gaussian,COMPLETE
