number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_batch_size,params_lr,params_n_sets,params_seq_length,params_shape,state
476,0.0003525304200593382,2025-07-13 11:39:41.074185,2025-07-13 11:41:20.046312,0 days 00:01:38.972127,identity,min,16,0.007837379906350984,6,13,bell,COMPLETE
477,0.01075147744268179,2025-07-13 11:41:20.047355,2025-07-13 11:43:19.879051,0 days 00:01:59.831696,identity,min,16,0.00999491555720575,6,18,bell,COMPLETE
478,0.45055195689201355,2025-07-13 11:43:19.880087,2025-07-13 11:45:16.674972,0 days 00:01:56.794885,identity,prod,16,0.00094945886006963,6,17,bell,COMPLETE
479,0.0007567566935904324,2025-07-13 11:45:16.676145,2025-07-13 11:46:24.073623,0 days 00:01:07.397478,identity,min,32,0.008416537947304428,6,19,bell,COMPLETE
480,0.0004802919866051525,2025-07-13 11:46:24.074632,2025-07-13 11:48:20.111911,0 days 00:01:56.037279,identity,min,16,0.00719519035509927,6,17,bell,COMPLETE
481,0.0004004299407824874,2025-07-13 11:48:20.113006,2025-07-13 11:50:21.107778,0 days 00:02:00.994772,identity,min,16,0.009175494689266834,6,18,bell,COMPLETE
482,0.19029168784618378,2025-07-13 11:50:21.108812,2025-07-13 11:52:20.020122,0 days 00:01:58.911310,identity,min,16,0.005810763717123264,6,19,sigmoid,COMPLETE
483,0.0003136860905215144,2025-07-13 11:52:20.021179,2025-07-13 11:54:17.457956,0 days 00:01:57.436777,identity,prod,16,0.00793838070947364,6,17,bell,COMPLETE
484,0.000678288284689188,2025-07-13 11:54:17.459147,2025-07-13 11:56:10.075844,0 days 00:01:52.616697,identity,prod,16,0.006967170352628274,6,17,gaussian,COMPLETE
485,0.0003694990882650018,2025-07-13 11:56:10.076898,2025-07-13 11:58:06.773454,0 days 00:01:56.696556,identity,prod,16,0.006572088506883367,6,17,bell,COMPLETE
486,0.0003874006506521255,2025-07-13 11:58:06.774498,2025-07-13 12:00:04.012658,0 days 00:01:57.238160,identity,prod,16,0.007803564718572592,6,17,bell,COMPLETE
487,0.00034714085632003844,2025-07-13 12:00:04.013726,2025-07-13 12:02:05.906050,0 days 00:02:01.892324,identity,prod,16,0.007799028504026844,6,18,bell,COMPLETE
488,0.03885701671242714,2025-07-13 12:02:05.907208,2025-07-13 12:04:03.293312,0 days 00:01:57.386104,identity,prod,16,0.0025954964422361324,6,17,bell,COMPLETE
489,0.02912016399204731,2025-07-13 12:04:03.294340,2025-07-13 12:06:04.757192,0 days 00:02:01.462852,identity,prod,16,0.008584357130911166,6,18,bell,COMPLETE
490,0.00818282924592495,2025-07-13 12:06:04.758281,2025-07-13 12:08:01.672681,0 days 00:01:56.914400,identity,prod,16,0.0037357402077897476,6,17,bell,COMPLETE
491,0.0039102244190871716,2025-07-13 12:08:01.673691,2025-07-13 12:10:02.767707,0 days 00:02:01.094016,identity,prod,16,0.007085340273319295,6,18,bell,COMPLETE
492,0.0003463730972725898,2025-07-13 12:10:02.768780,2025-07-13 12:11:59.821182,0 days 00:01:57.052402,identity,prod,16,0.008215350433806506,6,17,bell,COMPLETE
493,0.00039435134385712445,2025-07-13 12:11:59.822261,2025-07-13 12:14:01.267182,0 days 00:02:01.444921,identity,prod,16,0.0075838793463828755,6,18,bell,COMPLETE
494,0.0003114952123723924,2025-07-13 12:14:01.268206,2025-07-13 12:16:10.366631,0 days 00:02:09.098425,identity,prod,16,0.008651401626416888,6,20,bell,COMPLETE
495,0.002117689698934555,2025-07-13 12:16:10.367896,2025-07-13 12:18:20.817305,0 days 00:02:10.449409,identity,prod,16,0.006179070219394614,6,20,bell,COMPLETE
496,0.39203599095344543,2025-07-13 12:18:20.825328,2025-07-13 12:19:04.433202,0 days 00:00:43.607874,identity,prod,64,0.007553534525894256,6,21,bell,COMPLETE
497,1.4890512228012085,2025-07-13 12:19:04.434021,2025-07-13 12:19:29.661729,0 days 00:00:25.227708,identity,prod,128,0.008452484400986162,6,20,bell,COMPLETE
498,0.00029700170853175223,2025-07-13 12:19:29.662561,2025-07-13 12:21:37.865588,0 days 00:02:08.203027,identity,prod,16,0.00672741745990745,6,20,bell,COMPLETE
499,0.0008237309521064162,2025-07-13 12:21:37.866790,2025-07-13 12:23:47.572543,0 days 00:02:09.705753,identity,prod,16,0.006566840045468068,6,20,bell,COMPLETE
