number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
158,3.4979404972546035e-06,2025-07-10 21:49:47.568734,2025-07-10 21:50:45.890619,0 days 00:00:58.321885,identity,min,0.006667172907650546,7,23,bell,COMPLETE
159,0.0008696785662323236,2025-07-10 21:50:45.891284,2025-07-10 21:51:44.235205,0 days 00:00:58.343921,identity,min,0.0013176001756055363,7,23,bell,COMPLETE
160,3.9941814975463785e-06,2025-07-10 21:51:44.235857,2025-07-10 21:52:44.624912,0 days 00:01:00.389055,identity,prod,0.003919334427485923,7,24,bell,COMPLETE
161,3.807421990131843e-06,2025-07-10 21:52:44.625567,2025-07-10 21:53:42.677510,0 days 00:00:58.051943,identity,min,0.00673011341300122,7,22,bell,COMPLETE
162,3.653402472991729e-06,2025-07-10 21:53:42.678172,2025-07-10 21:54:41.006606,0 days 00:00:58.328434,identity,min,0.007379929986423439,7,23,bell,COMPLETE
163,3.3124550100183114e-05,2025-07-10 21:54:41.007277,2025-07-10 21:55:38.707314,0 days 00:00:57.700037,identity,min,0.006057405660907719,7,21,bell,COMPLETE
164,3.968724740843754e-06,2025-07-10 21:55:38.707966,2025-07-10 21:56:37.685866,0 days 00:00:58.977900,identity,min,0.00881016487535457,7,25,bell,COMPLETE
165,5.415242776507512e-05,2025-07-10 21:56:37.686524,2025-07-10 21:57:35.102269,0 days 00:00:57.415745,identity,min,0.006467802721972666,7,20,bell,COMPLETE
166,0.004640514962375164,2025-07-10 21:57:35.102934,2025-07-10 21:58:30.784392,0 days 00:00:55.681458,identity,prod,0.005230551602287908,7,23,gaussian,COMPLETE
167,0.00033267802791669965,2025-07-10 21:58:30.785042,2025-07-10 21:59:28.781447,0 days 00:00:57.996405,identity,min,0.007488760422609673,7,22,bell,COMPLETE
168,0.005915100686252117,2025-07-10 21:59:28.782110,2025-07-10 22:00:29.153981,0 days 00:01:00.371871,identity,prod,0.0005468690138654617,7,24,bell,COMPLETE
169,9.157820022664964e-05,2025-07-10 22:00:29.154637,2025-07-10 22:01:28.441073,0 days 00:00:59.286436,identity,prod,0.009580688580455007,7,21,bell,COMPLETE
170,0.018711760640144348,2025-07-10 22:01:28.441737,2025-07-10 22:02:26.811811,0 days 00:00:58.370074,identity,min,0.0008726187023784784,7,23,bell,COMPLETE
171,0.0012202082434669137,2025-07-10 22:02:26.812478,2025-07-10 22:03:22.242392,0 days 00:00:55.429914,identity,min,0.0056918599196331575,6,21,bell,COMPLETE
172,3.428967602303601e-06,2025-07-10 22:03:22.243055,2025-07-10 22:04:18.813942,0 days 00:00:56.570887,identity,min,0.007103273153247446,6,25,bell,COMPLETE
173,3.7058907764730975e-06,2025-07-10 22:04:18.814603,2025-07-10 22:05:15.386997,0 days 00:00:56.572394,identity,min,0.007006366397801853,6,25,bell,COMPLETE
174,4.428115062182769e-06,2025-07-10 22:05:15.387656,2025-07-10 22:06:11.948496,0 days 00:00:56.560840,identity,min,0.008069620919604838,6,25,bell,COMPLETE
175,4.8324745876016095e-06,2025-07-10 22:06:11.949154,2025-07-10 22:07:08.234676,0 days 00:00:56.285522,identity,min,0.006297554708532632,6,24,bell,COMPLETE
176,8.744477781874593e-06,2025-07-10 22:07:08.235307,2025-07-10 22:08:06.668297,0 days 00:00:58.432990,relu,prod,0.007663816650894126,6,25,bell,COMPLETE
177,3.44376421708148e-05,2025-07-10 22:08:06.668954,2025-07-10 22:08:57.278895,0 days 00:00:50.609941,identity,min,0.0046721671772768526,6,24,sigmoid,COMPLETE
178,7.486427057301626e-05,2025-07-10 22:08:57.279567,2025-07-10 22:09:56.947291,0 days 00:00:59.667724,identity,prod,0.006965643738780172,7,22,bell,COMPLETE
179,3.974278570240131e-06,2025-07-10 22:09:56.947953,2025-07-10 22:10:57.071089,0 days 00:01:00.123136,identity,prod,0.008769023950256685,7,23,bell,COMPLETE
180,3.519994152156869e-06,2025-07-10 22:10:57.071745,2025-07-10 22:11:55.115193,0 days 00:00:58.043448,identity,min,0.006229465978814241,7,22,bell,COMPLETE
181,3.6753131098521408e-06,2025-07-10 22:11:55.115847,2025-07-10 22:12:53.171774,0 days 00:00:58.055927,identity,min,0.006304406885572029,7,22,bell,COMPLETE
182,3.7061472539789975e-06,2025-07-10 22:12:53.172429,2025-07-10 22:13:51.242289,0 days 00:00:58.069860,identity,min,0.0055901124189087145,7,22,bell,COMPLETE
183,0.00024087131896521896,2025-07-10 22:13:51.242959,2025-07-10 22:14:49.655567,0 days 00:00:58.412608,identity,min,0.00702635132962136,7,23,bell,COMPLETE
184,8.71042866492644e-05,2025-07-10 22:14:49.656219,2025-07-10 22:15:47.244153,0 days 00:00:57.587934,identity,min,0.007827667765179465,7,21,bell,COMPLETE
185,0.08020275831222534,2025-07-10 22:15:47.244817,2025-07-10 22:16:45.961957,0 days 00:00:58.717140,identity,min,0.0003197042583766855,7,24,bell,COMPLETE
186,6.04757906330633e-06,2025-07-10 22:16:45.962618,2025-07-10 22:17:43.561657,0 days 00:00:57.599039,identity,prod,0.005911615681096949,6,23,bell,COMPLETE
187,3.601494427130092e-06,2025-07-10 22:17:43.562304,2025-07-10 22:18:41.050753,0 days 00:00:57.488449,identity,min,0.005003102270601365,7,20,bell,COMPLETE
188,0.00010210595064563677,2025-07-10 22:18:41.051415,2025-07-10 22:19:40.564813,0 days 00:00:59.513398,identity,prod,0.008298943324790321,7,21,bell,COMPLETE
189,6.357239726639818e-06,2025-07-10 22:19:40.565474,2025-07-10 22:20:36.566327,0 days 00:00:56.000853,identity,min,0.006548639163456683,7,16,bell,COMPLETE
190,3.782861085710465e-06,2025-07-10 22:20:36.566997,2025-07-10 22:21:34.339851,0 days 00:00:57.772854,identity,prod,0.007315726833457906,6,24,bell,COMPLETE
191,3.7515483199968003e-06,2025-07-10 22:21:34.340509,2025-07-10 22:22:26.898875,0 days 00:00:52.558366,identity,min,0.006253594337715421,6,6,bell,COMPLETE
192,0.033453505486249924,2025-07-10 22:22:26.899528,2025-07-10 22:23:22.405588,0 days 00:00:55.506060,identity,min,0.0056638223830509146,6,22,bell,COMPLETE
193,3.93767140849377e-06,2025-07-10 22:23:22.406256,2025-07-10 22:24:15.985027,0 days 00:00:53.578771,identity,min,0.006787619593480646,6,9,bell,COMPLETE
194,2.7545391276362352e-05,2025-07-10 22:24:15.985685,2025-07-10 22:25:12.465258,0 days 00:00:56.479573,identity,min,0.005343197646630906,6,25,bell,COMPLETE
195,3.818317054538056e-06,2025-07-10 22:25:12.465917,2025-07-10 22:26:10.040636,0 days 00:00:57.574719,identity,min,0.009174170776338237,7,21,bell,COMPLETE
196,4.594084202835802e-06,2025-07-10 22:26:10.041301,2025-07-10 22:27:05.793469,0 days 00:00:55.752168,identity,min,0.007613204456433521,6,22,bell,COMPLETE
197,2.39203200180782e-05,2025-07-10 22:27:05.794128,2025-07-10 22:27:58.809760,0 days 00:00:53.015632,identity,prod,0.006240180957037814,7,14,gaussian,COMPLETE
198,4.421309313329402e-06,2025-07-10 22:27:58.810419,2025-07-10 22:28:57.476271,0 days 00:00:58.665852,identity,min,0.008277171780340582,7,24,bell,COMPLETE
199,1.6193824194488116e-05,2025-07-10 22:28:57.476931,2025-07-10 22:29:51.729962,0 days 00:00:54.253031,identity,prod,0.006861318566427128,6,6,bell,COMPLETE
200,1.1590490341186523,2025-07-10 22:29:51.730612,2025-07-10 22:30:46.977822,0 days 00:00:55.247210,relu,min,0.004326923464704642,7,7,bell,COMPLETE
201,4.175753929303028e-06,2025-07-10 22:30:46.978441,2025-07-10 22:31:46.189243,0 days 00:00:59.210802,identity,prod,0.007522708488632967,7,20,bell,COMPLETE
202,3.422619329285226e-06,2025-07-10 22:31:46.189907,2025-07-10 22:32:45.364380,0 days 00:00:59.174473,identity,prod,0.00595941315683383,7,20,bell,COMPLETE
203,1.350468573946273e-05,2025-07-10 22:32:45.365041,2025-07-10 22:33:44.765012,0 days 00:00:59.399971,identity,prod,0.005923118380368376,7,21,bell,COMPLETE
204,0.015751933678984642,2025-07-10 22:33:44.765680,2025-07-10 22:34:43.632470,0 days 00:00:58.866790,identity,prod,0.005364842793510195,7,19,bell,COMPLETE
205,4.260585228621494e-06,2025-07-10 22:34:43.633131,2025-07-10 22:35:42.762265,0 days 00:00:59.129134,identity,prod,0.004799207490021669,7,20,bell,COMPLETE
206,0.0002049989707302302,2025-07-10 22:35:42.762942,2025-07-10 22:36:42.434294,0 days 00:00:59.671352,identity,prod,0.006533457959490933,7,22,bell,COMPLETE
207,3.792014467762783e-06,2025-07-10 22:36:42.434980,2025-07-10 22:37:39.433233,0 days 00:00:56.998253,identity,prod,0.005827772109881075,7,8,bell,COMPLETE
208,0.00020484575361479074,2025-07-10 22:37:39.433896,2025-07-10 22:38:29.361595,0 days 00:00:49.927699,identity,min,0.009996746780924354,6,21,sigmoid,COMPLETE
209,0.019290896132588387,2025-07-10 22:38:29.362196,2025-07-10 22:39:29.242223,0 days 00:00:59.880027,identity,prod,0.00712209919631228,7,23,bell,COMPLETE
210,4.031557182315737e-06,2025-07-10 22:39:29.242897,2025-07-10 22:40:28.220465,0 days 00:00:58.977568,identity,min,0.0083684534213098,7,25,bell,COMPLETE
211,0.00023892661556601524,2025-07-10 22:40:28.221139,2025-07-10 22:41:27.036602,0 days 00:00:58.815463,identity,prod,0.007411738343951372,7,19,bell,COMPLETE
212,4.045808054797817e-06,2025-07-10 22:41:27.037274,2025-07-10 22:42:26.190450,0 days 00:00:59.153176,identity,prod,0.006653525209838292,7,20,bell,COMPLETE
213,3.6234341678209603e-06,2025-07-10 22:42:26.191120,2025-07-10 22:43:25.415708,0 days 00:00:59.224588,identity,prod,0.00796284712124761,7,20,bell,COMPLETE
214,5.04419085700647e-06,2025-07-10 22:43:25.416369,2025-07-10 22:44:21.600991,0 days 00:00:56.184622,identity,prod,0.00626239245886543,7,12,bell,COMPLETE
215,3.6179585549689364e-06,2025-07-10 22:44:21.601659,2025-07-10 22:45:21.053770,0 days 00:00:59.452111,identity,prod,0.005133621863333777,7,21,bell,COMPLETE
216,0.0001984189439099282,2025-07-10 22:45:21.054439,2025-07-10 22:46:16.907321,0 days 00:00:55.852882,identity,min,0.0057957742275687755,6,22,bell,COMPLETE
217,5.602407782134833e-06,2025-07-10 22:46:16.907980,2025-07-10 22:47:16.080532,0 days 00:00:59.172552,identity,prod,0.007096792944669151,7,20,bell,COMPLETE
218,3.501781066006515e-06,2025-07-10 22:47:16.081202,2025-07-10 22:48:13.839804,0 days 00:00:57.758602,identity,min,0.00861577413053419,7,21,bell,COMPLETE
219,4.640169208869338e-06,2025-07-10 22:48:13.840475,2025-07-10 22:49:11.607239,0 days 00:00:57.766764,identity,min,0.009129098899632962,7,21,bell,COMPLETE
220,3.5483105875755427e-06,2025-07-10 22:49:11.607912,2025-07-10 22:50:07.455435,0 days 00:00:55.847523,identity,min,0.008686948210669036,6,22,bell,COMPLETE
221,3.7791344311699504e-06,2025-07-10 22:50:07.456108,2025-07-10 22:51:03.336033,0 days 00:00:55.879925,identity,min,0.008733948932630221,6,22,bell,COMPLETE
222,3.5433636185189243e-06,2025-07-10 22:51:03.336718,2025-07-10 22:51:59.153716,0 days 00:00:55.816998,identity,min,0.007876984105899782,6,22,bell,COMPLETE
223,3.650126018328592e-06,2025-07-10 22:51:59.154378,2025-07-10 22:52:54.970729,0 days 00:00:55.816351,identity,min,0.008039685151464006,6,22,bell,COMPLETE
224,4.134085429541301e-06,2025-07-10 22:52:54.971389,2025-07-10 22:53:49.023577,0 days 00:00:54.052188,identity,min,0.009019100150781702,6,10,bell,COMPLETE
225,0.00018438167171552777,2025-07-10 22:53:49.024250,2025-07-10 22:54:45.032199,0 days 00:00:56.007949,identity,min,0.007995260425503976,6,23,bell,COMPLETE
226,3.5869338717020582e-06,2025-07-10 22:54:45.032864,2025-07-10 22:55:40.587478,0 days 00:00:55.554614,identity,min,0.007495218654782236,6,21,bell,COMPLETE
227,0.00040592849836684763,2025-07-10 22:55:40.588145,2025-07-10 22:56:36.514465,0 days 00:00:55.926320,identity,min,0.009258978061251465,6,22,bell,COMPLETE
228,3.712605121108936e-06,2025-07-10 22:56:36.515132,2025-07-10 22:57:34.198067,0 days 00:00:57.682935,identity,min,0.008479719141051245,7,21,bell,COMPLETE
229,1.4078397725825198e-05,2025-07-10 22:57:34.198740,2025-07-10 22:58:28.084035,0 days 00:00:53.885295,identity,min,0.009983932491386611,5,23,bell,COMPLETE
230,3.6806977732339874e-06,2025-07-10 22:58:28.084675,2025-07-10 22:59:26.083870,0 days 00:00:57.999195,identity,min,0.00685286623061427,7,22,bell,COMPLETE
231,8.92024181666784e-05,2025-07-10 22:59:26.084535,2025-07-10 23:00:21.456384,0 days 00:00:55.371849,identity,min,0.006242525457916459,6,21,bell,COMPLETE
232,2.195070919697173e-05,2025-07-10 23:00:21.457044,2025-07-10 23:01:17.550618,0 days 00:00:56.093574,identity,min,0.007350661888452561,6,23,bell,COMPLETE
233,0.0018863420700654387,2025-07-10 23:01:17.551294,2025-07-10 23:02:13.883512,0 days 00:00:56.332218,identity,min,0.006610240354195688,6,24,bell,COMPLETE
234,2.6837418772629462e-05,2025-07-10 23:02:13.884176,2025-07-10 23:03:09.763830,0 days 00:00:55.879654,identity,min,0.007933827507611615,6,22,bell,COMPLETE
235,3.795328211708693e-06,2025-07-10 23:03:09.764503,2025-07-10 23:04:05.311087,0 days 00:00:55.546584,identity,min,0.005463564887108694,6,21,bell,COMPLETE
236,6.716868665535003e-05,2025-07-10 23:04:05.311767,2025-07-10 23:04:59.168339,0 days 00:00:53.856572,identity,min,0.006958968182755951,7,22,gaussian,COMPLETE
237,3.759327228181064e-06,2025-07-10 23:04:59.169016,2025-07-10 23:05:54.065870,0 days 00:00:54.896854,identity,min,0.00864064961751775,7,7,bell,COMPLETE
238,2.0542052880045958e-05,2025-07-10 23:05:54.066539,2025-07-10 23:06:50.674214,0 days 00:00:56.607675,relu,min,0.006094247498210892,6,23,bell,COMPLETE
239,5.579668595601106e-06,2025-07-10 23:06:50.674852,2025-07-10 23:07:47.350739,0 days 00:00:56.675887,identity,min,0.007510971615505045,6,25,bell,COMPLETE
240,0.23323798179626465,2025-07-10 23:07:47.351405,2025-07-10 23:08:45.010812,0 days 00:00:57.659407,identity,min,0.006622269657437234,7,21,bell,COMPLETE
241,3.7899092149018543e-06,2025-07-10 23:08:45.011481,2025-07-10 23:09:44.265817,0 days 00:00:59.254336,identity,prod,0.007286788130234027,7,20,bell,COMPLETE
242,3.85516204914893e-06,2025-07-10 23:09:44.266499,2025-07-10 23:10:44.175235,0 days 00:00:59.908736,identity,prod,0.008070113193485655,7,22,bell,COMPLETE
243,0.018031811341643333,2025-07-10 23:10:44.175903,2025-07-10 23:11:43.483084,0 days 00:00:59.307181,identity,prod,0.005986996331976739,7,20,bell,COMPLETE
244,3.6417704905034043e-06,2025-07-10 23:11:43.483752,2025-07-10 23:12:44.044898,0 days 00:01:00.561146,identity,prod,0.006814934475902892,7,24,bell,COMPLETE
245,8.740407065488398e-05,2025-07-10 23:12:44.045571,2025-07-10 23:13:43.585545,0 days 00:00:59.539974,identity,prod,0.0074938134198371305,7,21,bell,COMPLETE
246,3.7444906411110424e-06,2025-07-10 23:13:43.586219,2025-07-10 23:14:42.571027,0 days 00:00:58.984808,identity,prod,0.008622855361454851,7,19,bell,COMPLETE
247,4.8001679715525825e-06,2025-07-10 23:14:42.571703,2025-07-10 23:15:40.636099,0 days 00:00:58.064396,identity,min,0.006310613500184098,7,22,bell,COMPLETE
248,0.006305000279098749,2025-07-10 23:15:40.636780,2025-07-10 23:16:32.508815,0 days 00:00:51.872035,identity,prod,0.005548767797790244,6,23,sigmoid,COMPLETE
249,4.854146027355455e-06,2025-07-10 23:16:32.509416,2025-07-10 23:17:29.965949,0 days 00:00:57.456533,identity,min,0.0077253459253475015,7,20,bell,COMPLETE
250,3.4196755223092623e-06,2025-07-10 23:17:29.966624,2025-07-10 23:18:30.718219,0 days 00:01:00.751595,identity,prod,0.006715879783259654,7,25,bell,COMPLETE
251,4.561127298075007e-06,2025-07-10 23:18:30.718901,2025-07-10 23:19:31.560960,0 days 00:01:00.842059,identity,prod,0.004905409445522567,7,25,bell,COMPLETE
252,3.832300990325166e-06,2025-07-10 23:19:31.561657,2025-07-10 23:20:28.285596,0 days 00:00:56.723939,identity,min,0.006368067454632174,6,25,bell,COMPLETE
253,3.547150754457107e-06,2025-07-10 23:20:28.286274,2025-07-10 23:21:27.045142,0 days 00:00:58.758868,identity,min,0.005793475345387915,7,24,bell,COMPLETE
254,0.009386158548295498,2025-07-10 23:21:27.045821,2025-07-10 23:22:27.583689,0 days 00:01:00.537868,identity,prod,0.005547800687295972,7,24,bell,COMPLETE
255,3.6737997106683906e-06,2025-07-10 23:22:27.584376,2025-07-10 23:23:26.715207,0 days 00:00:59.130831,identity,min,0.006774615091112969,7,25,bell,COMPLETE
256,3.740492320503108e-05,2025-07-10 23:23:26.715895,2025-07-10 23:24:25.478943,0 days 00:00:58.763048,identity,min,0.005260521332382758,7,24,bell,COMPLETE
257,4.890707714366727e-06,2025-07-10 23:24:25.479629,2025-07-10 23:25:26.215549,0 days 00:01:00.735920,identity,prod,0.009206459649002232,7,25,bell,COMPLETE
258,0.006318287458270788,2025-07-10 23:25:26.216229,2025-07-10 23:26:25.084551,0 days 00:00:58.868322,identity,min,0.004618379925037842,7,24,bell,COMPLETE
259,9.890931687550619e-05,2025-07-10 23:26:25.085249,2025-07-10 23:27:25.107437,0 days 00:01:00.022188,identity,prod,0.005768469210315673,7,23,bell,COMPLETE
260,3.7588299619528698e-06,2025-07-10 23:27:25.108127,2025-07-10 23:28:23.848004,0 days 00:00:58.739877,identity,min,0.008140154191590147,7,24,bell,COMPLETE
261,0.00020856682385783643,2025-07-10 23:28:23.848687,2025-07-10 23:29:24.638190,0 days 00:01:00.789503,identity,prod,0.007296310674265393,7,25,bell,COMPLETE
262,0.0002867305011022836,2025-07-10 23:29:24.638889,2025-07-10 23:30:22.677932,0 days 00:00:58.039043,identity,min,0.006215328044523846,7,22,bell,COMPLETE
263,3.872488377965055e-06,2025-07-10 23:30:22.678621,2025-07-10 23:31:22.851102,0 days 00:01:00.172481,identity,prod,0.006984593258519935,7,23,bell,COMPLETE
264,3.627160367614124e-06,2025-07-10 23:31:22.851781,2025-07-10 23:32:21.448973,0 days 00:00:58.597192,identity,min,0.008355216890243615,7,24,bell,COMPLETE
265,0.00019879662431776524,2025-07-10 23:32:21.449662,2025-07-10 23:33:15.226907,0 days 00:00:53.777245,relu,min,0.004115998950601575,7,21,gaussian,COMPLETE
266,3.881085376633564e-06,2025-07-10 23:33:15.227614,2025-07-10 23:34:14.881730,0 days 00:00:59.654116,identity,prod,0.005980734176390168,7,22,bell,COMPLETE
267,4.078748133906629e-06,2025-07-10 23:34:14.882412,2025-07-10 23:35:12.441165,0 days 00:00:57.558753,identity,min,0.009245579554292406,7,21,bell,COMPLETE
268,3.704612709043431e-06,2025-07-10 23:35:12.441852,2025-07-10 23:36:15.218774,0 days 00:01:02.776922,identity,prod,0.005199107398133176,9,24,bell,COMPLETE
269,2.67622344836127e-05,2025-07-10 23:36:15.219455,2025-07-10 23:37:12.941614,0 days 00:00:57.722159,identity,min,0.006807584947399806,8,23,bell,COMPLETE
270,3.5481027680361876e-06,2025-07-10 23:37:12.942302,2025-07-10 23:38:13.521468,0 days 00:01:00.579166,identity,prod,0.007690733989928001,7,25,bell,COMPLETE
271,0.0005096915410831571,2025-07-10 23:38:13.522160,2025-07-10 23:39:14.257281,0 days 00:01:00.735121,identity,prod,0.00793270922158555,7,25,bell,COMPLETE
272,3.607617600209778e-06,2025-07-10 23:39:14.257964,2025-07-10 23:40:14.986895,0 days 00:01:00.728931,identity,prod,0.008532437007213612,7,25,bell,COMPLETE
273,4.237070243107155e-06,2025-07-10 23:40:14.987589,2025-07-10 23:41:15.424167,0 days 00:01:00.436578,identity,prod,0.0075160564500115126,7,24,bell,COMPLETE
274,3.5901709907193435e-06,2025-07-10 23:41:15.424857,2025-07-10 23:42:16.137753,0 days 00:01:00.712896,identity,prod,0.009429696200440452,7,25,bell,COMPLETE
275,0.008227476850152016,2025-07-10 23:42:16.138450,2025-07-10 23:43:11.034876,0 days 00:00:54.896426,identity,prod,0.006408561420832075,7,25,sigmoid,COMPLETE
276,0.00033412742777727544,2025-07-10 23:43:11.035572,2025-07-10 23:44:11.471735,0 days 00:01:00.436163,identity,prod,0.007487962626690115,7,24,bell,COMPLETE
277,4.8528736442676745e-06,2025-07-10 23:44:11.472434,2025-07-10 23:45:10.856710,0 days 00:00:59.384276,identity,prod,0.008573309520591741,7,21,bell,COMPLETE
278,9.050186235981528e-06,2025-07-10 23:45:10.857395,2025-07-10 23:46:10.544591,0 days 00:00:59.687196,identity,prod,0.005838160810377429,7,22,bell,COMPLETE
279,3.6992951208958402e-06,2025-07-10 23:46:10.545282,2025-07-10 23:47:10.596977,0 days 00:01:00.051695,identity,prod,0.006949251170795696,7,23,bell,COMPLETE
280,0.0061834827065467834,2025-07-10 23:47:10.597670,2025-07-10 23:48:10.313398,0 days 00:00:59.715728,identity,prod,0.004566134377764694,7,22,bell,COMPLETE
281,3.6873457247565966e-06,2025-07-10 23:48:10.314102,2025-07-10 23:49:09.290875,0 days 00:00:58.976773,identity,min,0.00795321066559579,7,25,bell,COMPLETE
282,3.5446155379759148e-06,2025-07-10 23:49:09.291571,2025-07-10 23:50:08.731648,0 days 00:00:59.440077,identity,prod,0.00990905901634579,7,21,bell,COMPLETE
283,4.127671491005458e-05,2025-07-10 23:50:08.732337,2025-07-10 23:51:06.478907,0 days 00:00:57.746570,identity,min,0.0018199314041618835,7,21,bell,COMPLETE
284,7.497515980503522e-06,2025-07-10 23:51:06.479590,2025-07-10 23:52:06.314270,0 days 00:00:59.834680,identity,prod,0.009923345335359596,7,22,bell,COMPLETE
285,0.023518651723861694,2025-07-10 23:52:06.314972,2025-07-10 23:53:04.308007,0 days 00:00:57.993035,relu,min,0.009190824357392902,7,21,bell,COMPLETE
286,0.006192296743392944,2025-07-10 23:53:04.308704,2025-07-10 23:54:03.992981,0 days 00:00:59.684277,identity,prod,0.008828019806131111,7,22,bell,COMPLETE
287,4.57400983577827e-06,2025-07-10 23:54:03.993673,2025-07-10 23:55:01.763460,0 days 00:00:57.769787,identity,min,0.009433803550598198,7,21,bell,COMPLETE
288,4.29964211434708e-06,2025-07-10 23:55:01.764145,2025-07-10 23:55:56.756433,0 days 00:00:54.992288,identity,prod,0.008324271773880666,7,21,gaussian,COMPLETE
289,3.5496159398462623e-06,2025-07-10 23:55:56.757115,2025-07-10 23:56:54.209188,0 days 00:00:57.452073,identity,min,0.009827172689491738,7,20,bell,COMPLETE
290,3.850400844385149e-06,2025-07-10 23:56:54.209879,2025-07-10 23:57:51.458533,0 days 00:00:57.248654,identity,prod,0.007471864349292611,6,22,bell,COMPLETE
291,5.478749244502978e-06,2025-07-10 23:57:51.459213,2025-07-10 23:58:45.388019,0 days 00:00:53.928806,identity,min,0.008101050449078186,5,23,bell,COMPLETE
292,4.311161319492385e-06,2025-07-10 23:58:45.388707,2025-07-10 23:59:44.779133,0 days 00:00:59.390426,identity,prod,0.0035605084658201186,7,21,bell,COMPLETE
293,9.223513188771904e-06,2025-07-10 23:59:44.779819,2025-07-11 00:00:42.838258,0 days 00:00:58.058439,identity,min,0.005042584960970466,7,22,bell,COMPLETE
294,0.0022344961762428284,2025-07-11 00:00:42.838949,2025-07-11 00:01:41.931160,0 days 00:00:59.092211,identity,prod,0.0022784023090635535,7,20,bell,COMPLETE
295,4.184084900771268e-06,2025-07-11 00:01:41.931861,2025-07-11 00:02:39.674807,0 days 00:00:57.742946,identity,min,0.006958183295964373,7,21,bell,COMPLETE
296,1.5419176634168252e-05,2025-07-11 00:02:39.675511,2025-07-11 00:03:31.482592,0 days 00:00:51.807081,identity,prod,0.008796573345262753,6,22,sigmoid,COMPLETE
297,3.5125074191455496e-06,2025-07-11 00:03:31.483207,2025-07-11 00:04:27.591961,0 days 00:00:56.108754,identity,min,0.006626187599471962,6,23,bell,COMPLETE
298,3.5481305076245917e-06,2025-07-11 00:04:27.592662,2025-07-11 00:05:25.926058,0 days 00:00:58.333396,identity,min,0.005636089508659733,7,23,bell,COMPLETE
299,5.814912128698779e-06,2025-07-11 00:05:25.926758,2025-07-11 00:06:26.267736,0 days 00:01:00.340978,identity,prod,0.006272855773957509,7,24,bell,COMPLETE
300,3.6708838706545066e-06,2025-07-11 00:06:26.268437,2025-07-11 00:07:22.362651,0 days 00:00:56.094214,identity,min,0.0066069890298384795,6,23,bell,COMPLETE
301,3.448781399129075e-06,2025-07-11 00:07:22.363351,2025-07-11 00:08:23.093366,0 days 00:01:00.730015,identity,prod,0.007220990144571564,7,25,bell,COMPLETE
302,3.7747263377241325e-06,2025-07-11 00:08:23.094071,2025-07-11 00:09:21.443748,0 days 00:00:58.349677,identity,min,0.0054364435483658284,7,23,bell,COMPLETE
303,4.797196197614539e-06,2025-07-11 00:09:21.444446,2025-07-11 00:10:22.214420,0 days 00:01:00.769974,identity,prod,0.006030910948362319,7,25,bell,COMPLETE
304,4.88516934638028e-06,2025-07-11 00:10:22.215117,2025-07-11 00:11:18.735219,0 days 00:00:56.520102,relu,min,0.0070768997148157875,6,23,bell,COMPLETE
305,3.7368477023846935e-06,2025-07-11 00:11:18.735913,2025-07-11 00:12:19.136377,0 days 00:01:00.400464,identity,prod,0.006391299060779232,7,24,bell,COMPLETE
306,0.1026320680975914,2025-07-11 00:12:19.137081,2025-07-11 00:13:17.653225,0 days 00:00:58.516144,identity,min,0.004970739083737249,7,24,bell,COMPLETE
307,0.04128092899918556,2025-07-11 00:13:17.653922,2025-07-11 00:14:17.007642,0 days 00:00:59.353720,identity,prod,0.007119524314148017,7,21,bell,COMPLETE
308,4.355506462161429e-06,2025-07-11 00:14:17.008336,2025-07-11 00:15:10.966397,0 days 00:00:53.958061,identity,min,0.005799138007747336,6,16,bell,COMPLETE
309,3.574154561647447e-06,2025-07-11 00:15:10.967110,2025-07-11 00:16:10.127445,0 days 00:00:59.160335,identity,prod,0.006625214287606791,7,20,bell,COMPLETE
310,0.0011642473982647061,2025-07-11 00:16:10.128141,2025-07-11 00:17:02.346738,0 days 00:00:52.218597,identity,min,0.0010806464768637928,6,25,gaussian,COMPLETE
311,3.4760030303004896e-06,2025-07-11 00:17:02.347452,2025-07-11 00:18:01.809281,0 days 00:00:59.461829,identity,prod,0.006956017859852706,7,21,bell,COMPLETE
312,3.953379746235441e-06,2025-07-11 00:18:01.809982,2025-07-11 00:19:01.289834,0 days 00:00:59.479852,identity,prod,0.007752533018216145,7,21,bell,COMPLETE
313,8.57571740198182e-06,2025-07-11 00:19:01.290535,2025-07-11 00:20:00.468357,0 days 00:00:59.177822,identity,prod,0.007279873132320305,7,20,bell,COMPLETE
314,0.021784132346510887,2025-07-11 00:20:00.469048,2025-07-11 00:20:59.954755,0 days 00:00:59.485707,identity,prod,0.0001791204590755117,7,21,bell,COMPLETE
315,0.008084569126367569,2025-07-11 00:20:59.955464,2025-07-11 00:21:57.196784,0 days 00:00:57.241320,identity,prod,0.007920597779270832,6,22,bell,COMPLETE
316,3.6242063288227655e-06,2025-07-11 00:21:57.197477,2025-07-11 00:22:57.030259,0 days 00:00:59.832782,identity,prod,0.006833818223553272,7,22,bell,COMPLETE
317,7.283581362571567e-05,2025-07-11 00:22:57.030914,2025-07-11 00:23:56.500024,0 days 00:00:59.469110,identity,prod,0.0005741092746669772,7,21,bell,COMPLETE
