number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
481,0.024570606648921967,2025-07-15 23:10:49.658739,2025-07-15 23:13:51.954711,0 days 00:03:02.295972,identity,prod,0.0069441767654357415,9,14,bell,COMPLETE
482,3.6509109122562222e-06,2025-07-15 23:13:51.955810,2025-07-15 23:16:45.258431,0 days 00:02:53.302621,identity,min,0.006074226206937803,9,13,bell,COMPLETE
483,4.10042230214458e-06,2025-07-15 23:16:45.259599,2025-07-15 23:20:04.136957,0 days 00:03:18.877358,identity,min,0.007109408239355238,9,15,bell,COMPLETE
484,3.961717084166594e-06,2025-07-15 23:20:04.138018,2025-07-15 23:23:14.372081,0 days 00:03:10.234063,identity,prod,0.006583097153863114,9,14,bell,COMPLETE
485,3.433611254877178e-06,2025-07-15 23:23:14.373194,2025-07-15 23:26:32.369488,0 days 00:03:17.996294,identity,min,0.007586011360624433,9,15,bell,COMPLETE
486,3.704939445015043e-06,2025-07-15 23:26:32.370617,2025-07-15 23:29:30.962123,0 days 00:02:58.591506,identity,min,0.006380629559503182,9,13,bell,COMPLETE
487,0.00035991359618492424,2025-07-15 23:29:30.963222,2025-07-15 23:32:50.930498,0 days 00:03:19.967276,identity,prod,0.00543423293484516,9,15,bell,COMPLETE
488,3.9945020944287535e-06,2025-07-15 23:32:50.931735,2025-07-15 23:34:48.467809,0 days 00:01:57.536074,identity,min,0.007310762756757582,9,6,bell,COMPLETE
489,2.0968498574802652e-05,2025-07-15 23:34:48.468931,2025-07-15 23:37:56.788976,0 days 00:03:08.320045,identity,prod,0.007710965845325041,9,14,bell,COMPLETE
490,0.0003928900696337223,2025-07-15 23:37:56.790083,2025-07-15 23:41:07.972990,0 days 00:03:11.182907,identity,min,0.006866477758460743,9,15,bell,COMPLETE
491,0.00016133030294440687,2025-07-15 23:41:07.974139,2025-07-15 23:44:35.928406,0 days 00:03:27.954267,identity,prod,0.0059741230009989635,9,16,bell,COMPLETE
492,3.665575150080258e-06,2025-07-15 23:44:35.929545,2025-07-15 23:47:38.990854,0 days 00:03:03.061309,identity,min,0.007521293868696098,9,14,bell,COMPLETE
493,2.472261621733196e-05,2025-07-15 23:47:38.991977,2025-07-15 23:50:58.080355,0 days 00:03:19.088378,identity,min,0.008038304975411054,9,16,sigmoid,COMPLETE
494,3.4946872347063618e-06,2025-07-15 23:50:58.081425,2025-07-15 23:54:33.555486,0 days 00:03:35.474061,identity,prod,0.006914158899360891,9,17,bell,COMPLETE
495,3.4753916224872228e-06,2025-07-15 23:54:33.556524,2025-07-15 23:57:51.343930,0 days 00:03:17.787406,identity,min,0.00808352699926336,9,15,bell,COMPLETE
496,7.034762347757351e-06,2025-07-15 23:57:51.345035,2025-07-16 00:00:56.254597,0 days 00:03:04.909562,identity,min,0.006364808749498649,9,14,bell,COMPLETE
497,3.848655524052447e-06,2025-07-16 00:00:56.255638,2025-07-16 00:03:42.685029,0 days 00:02:46.429391,identity,prod,0.007373269092989644,9,11,bell,COMPLETE
498,3.806083668678184e-06,2025-07-16 00:03:42.686126,2025-07-16 00:06:53.331053,0 days 00:03:10.644927,identity,min,0.008171980774883065,9,14,bell,COMPLETE
499,3.673035962492577e-06,2025-07-16 00:06:53.332133,2025-07-16 00:11:09.073003,0 days 00:04:15.740870,identity,prod,0.007353026017486663,9,22,gaussian,COMPLETE
