number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,state
107,3.2871353141672444e-06,2025-07-15 21:41:36.746535,2025-07-15 21:50:45.084302,0 days 00:09:08.337767,identity,16,111,0.00026148368081194644,19,COMPLETE
108,1.067032826540526e-05,2025-07-15 21:50:45.085182,2025-07-15 22:01:10.446499,0 days 00:10:25.361317,identity,16,112,0.00025111008183005816,19,COMPLETE
109,0.000890226976480335,2025-07-15 22:01:10.447392,2025-07-15 22:03:25.370934,0 days 00:02:14.923542,identity,64,114,0.00017781133649826458,20,COMPLETE
110,0.0010706062894314528,2025-07-15 22:03:25.371798,2025-07-15 22:05:05.407334,0 days 00:01:40.035536,identity,128,116,0.00013380680488832622,19,COMPLETE
111,3.7083736970089376e-06,2025-07-15 22:05:05.408180,2025-07-15 22:10:57.232119,0 days 00:05:51.823939,identity,16,123,0.0002876706355129695,19,COMPLETE
112,3.6712106066261185e-06,2025-07-15 22:10:57.233016,2025-07-15 22:17:49.162194,0 days 00:06:51.929178,identity,16,125,0.0003212381629642037,18,COMPLETE
113,0.0010420463513582945,2025-07-15 22:17:49.163068,2025-07-15 22:21:05.771435,0 days 00:03:16.608367,identity,16,23,0.0002151893591373935,19,COMPLETE
114,3.603704954002751e-06,2025-07-15 22:21:05.772309,2025-07-15 22:26:52.777050,0 days 00:05:47.004741,identity,16,120,0.0005140828121825289,17,COMPLETE
115,4.096291377209127e-06,2025-07-15 22:26:52.777908,2025-07-15 22:32:22.635079,0 days 00:05:29.857171,identity,16,118,0.0002692840479851661,18,COMPLETE
116,6.5915305640373845e-06,2025-07-15 22:32:22.635979,2025-07-15 22:43:20.913099,0 days 00:10:58.277120,identity,16,111,0.000256217348564426,19,COMPLETE
117,3.1013751140562817e-06,2025-07-15 22:43:20.913960,2025-07-15 22:48:55.161881,0 days 00:05:34.247921,identity,16,122,0.0003241779815991495,18,COMPLETE
118,5.682818027707981e-06,2025-07-15 22:48:55.162779,2025-07-15 22:58:16.965538,0 days 00:09:21.802759,identity,16,115,0.00033243359478256004,17,COMPLETE
119,3.244643039579387e-06,2025-07-15 22:58:16.966450,2025-07-15 23:04:02.322988,0 days 00:05:45.356538,identity,16,122,0.0004578268215118436,19,COMPLETE
120,2.987748530358658e-06,2025-07-15 23:04:02.323880,2025-07-15 23:09:38.267670,0 days 00:05:35.943790,identity,16,122,0.00042818341180905496,18,COMPLETE
121,5.420684374257689e-06,2025-07-15 23:09:38.268523,2025-07-15 23:15:01.005190,0 days 00:05:22.736667,identity,16,122,0.0005642677633842518,18,COMPLETE
122,3.2688037663319847e-06,2025-07-15 23:15:01.006059,2025-07-15 23:22:06.160150,0 days 00:07:05.154091,identity,16,125,0.0004637885823413687,18,COMPLETE
123,3.3718683880579192e-06,2025-07-15 23:22:06.161020,2025-07-15 23:28:20.922638,0 days 00:06:14.761618,identity,16,124,0.00045532611484815056,17,COMPLETE
124,3.814864157902775e-06,2025-07-15 23:28:20.923567,2025-07-15 23:34:21.874020,0 days 00:06:00.950453,identity,16,125,0.0004570362085179712,17,COMPLETE
125,3.422467671043705e-06,2025-07-15 23:34:21.874906,2025-07-15 23:40:16.149878,0 days 00:05:54.274972,identity,16,123,0.0005173519109943644,19,COMPLETE
126,4.724307927972404e-06,2025-07-15 23:40:16.150786,2025-07-15 23:46:29.092884,0 days 00:06:12.942098,relu,16,123,0.000499797029908732,20,COMPLETE
127,4.559265107673127e-06,2025-07-15 23:46:29.093786,2025-07-15 23:52:11.517991,0 days 00:05:42.424205,identity,16,117,0.00043676715198923566,19,COMPLETE
128,5.212160886003403e-06,2025-07-15 23:52:11.518866,2025-07-16 00:01:03.731836,0 days 00:08:52.212970,identity,16,110,0.0005670628235402891,19,COMPLETE
129,4.522994458966423e-06,2025-07-16 00:01:03.732705,2025-07-16 00:11:18.561931,0 days 00:10:14.829226,identity,16,113,0.000475970236986878,19,COMPLETE
130,9.358057468489278e-06,2025-07-16 00:11:18.562827,2025-07-16 00:14:29.452402,0 days 00:03:10.889575,identity,16,120,0.00031326078214527893,10,COMPLETE
131,3.2586699489911553e-06,2025-07-16 00:14:29.453275,2025-07-16 00:22:17.706711,0 days 00:07:48.253436,identity,16,125,0.0003893967395851631,18,COMPLETE
132,3.512181820042315e-06,2025-07-16 00:22:17.707627,2025-07-16 00:30:18.235204,0 days 00:08:00.527577,identity,16,125,0.00038343096329795695,18,COMPLETE
133,3.704782557178987e-06,2025-07-16 00:30:18.236074,2025-07-16 00:36:54.786620,0 days 00:06:36.550546,identity,16,123,0.0005312254677138883,18,COMPLETE
134,3.64688276022207e-06,2025-07-16 00:36:54.787515,2025-07-16 00:42:56.254804,0 days 00:06:01.467289,identity,16,120,0.00036810556051126395,19,COMPLETE
135,4.094365522178123e-06,2025-07-16 00:42:56.255671,2025-07-16 00:49:04.667207,0 days 00:06:08.411536,identity,16,116,0.00040855257840885067,17,COMPLETE
136,0.0007373855914920568,2025-07-16 00:49:04.668069,2025-07-16 00:51:26.700476,0 days 00:02:22.032407,identity,64,125,0.0005950726617345712,18,COMPLETE
137,0.0009989747777581215,2025-07-16 00:51:26.701392,2025-07-16 00:53:23.730201,0 days 00:01:57.028809,identity,128,119,0.00045594505609132313,20,COMPLETE
138,3.90281365980627e-06,2025-07-16 00:53:23.731080,2025-07-16 00:58:50.313468,0 days 00:05:26.582388,identity,16,122,0.0003249440660740861,18,COMPLETE
139,4.156003342359327e-06,2025-07-16 00:58:50.314350,2025-07-16 01:05:58.866991,0 days 00:07:08.552641,identity,16,126,0.00038819745808845975,17,COMPLETE
140,4.3366321733628865e-06,2025-07-16 01:05:58.867851,2025-07-16 01:11:45.264644,0 days 00:05:46.396793,identity,16,117,0.0004903460465212231,19,COMPLETE
141,3.73403463527211e-06,2025-07-16 01:11:45.265549,2025-07-16 01:19:30.314613,0 days 00:07:45.049064,identity,16,126,0.00042157350782489944,18,COMPLETE
142,3.868970452458598e-06,2025-07-16 01:19:30.315558,2025-07-16 01:24:51.065552,0 days 00:05:20.749994,identity,16,122,0.00035093071246441863,18,COMPLETE
143,3.411217221582774e-06,2025-07-16 01:24:51.066442,2025-07-16 01:32:18.072625,0 days 00:07:27.006183,identity,16,124,0.00043660433206736167,18,COMPLETE
144,5.170500116946641e-06,2025-07-16 01:32:18.073512,2025-07-16 01:41:28.727256,0 days 00:09:10.653744,identity,16,114,0.00029540692604617633,18,COMPLETE
145,5.600039912678767e-06,2025-07-16 01:41:28.728102,2025-07-16 01:46:52.689599,0 days 00:05:23.961497,identity,16,120,0.0005271063694143088,19,COMPLETE
146,3.6458104659686796e-06,2025-07-16 01:46:52.690502,2025-07-16 01:54:21.006098,0 days 00:07:28.315596,identity,16,123,0.0004358055772313924,18,COMPLETE
147,4.476805770536885e-06,2025-07-16 01:54:21.006984,2025-07-16 02:00:11.315001,0 days 00:05:50.308017,relu,16,119,0.0006414019519379527,17,COMPLETE
148,3.6676431136584142e-06,2025-07-16 02:00:11.315928,2025-07-16 02:05:47.386319,0 days 00:05:36.070391,identity,16,124,0.00038241185652911194,19,COMPLETE
149,4.986013209418161e-06,2025-07-16 02:05:47.387274,2025-07-16 02:13:25.412519,0 days 00:07:38.025245,identity,16,126,0.00047417750199585466,18,COMPLETE
150,3.8040161598473787e-06,2025-07-16 02:13:25.413407,2025-07-16 02:19:36.862795,0 days 00:06:11.449388,identity,16,116,0.00034204207422246875,17,COMPLETE
151,3.751895974346553e-06,2025-07-16 02:19:36.863713,2025-07-16 02:26:50.470008,0 days 00:07:13.606295,identity,16,128,0.0004125509816015531,18,COMPLETE
152,4.656338660424808e-06,2025-07-16 02:26:50.470924,2025-07-16 02:33:11.889527,0 days 00:06:21.418603,identity,16,121,0.00042751472577327675,18,COMPLETE
153,4.4837834138888866e-06,2025-07-16 02:33:11.890386,2025-07-16 02:40:58.691717,0 days 00:07:46.801331,identity,16,124,0.0003929506309871191,18,COMPLETE
154,3.661327582449303e-06,2025-07-16 02:40:58.692604,2025-07-16 02:47:22.865490,0 days 00:06:24.172886,identity,16,128,0.00030491989085645914,19,COMPLETE
155,3.657918796307058e-06,2025-07-16 02:47:22.866377,2025-07-16 02:52:38.791092,0 days 00:05:15.924715,identity,16,118,0.000495820141123797,18,COMPLETE
156,3.609791519920691e-06,2025-07-16 02:52:38.792023,2025-07-16 02:58:15.470222,0 days 00:05:36.678199,identity,16,122,0.00034921374753792866,19,COMPLETE
157,3.7582040022243746e-06,2025-07-16 02:58:15.471130,2025-07-16 03:05:24.083187,0 days 00:07:08.612057,identity,16,125,0.0004500160542652321,18,COMPLETE
158,4.556734893412795e-06,2025-07-16 03:05:24.084097,2025-07-16 03:11:39.195547,0 days 00:06:15.111450,identity,16,120,0.0005565961268714731,17,COMPLETE
159,0.0007415373111143708,2025-07-16 03:11:39.196477,2025-07-16 03:14:05.510381,0 days 00:02:26.313904,identity,64,126,0.0003757585770195812,19,COMPLETE
160,4.216222350805765e-06,2025-07-16 03:14:05.511284,2025-07-16 03:24:08.784640,0 days 00:10:03.273356,identity,16,113,0.00032527617012310364,20,COMPLETE
161,3.467037686277763e-06,2025-07-16 03:24:08.785576,2025-07-16 03:30:29.205947,0 days 00:06:20.420371,identity,16,121,0.00035189484948801487,18,COMPLETE
162,4.0548502511228435e-06,2025-07-16 03:30:29.206862,2025-07-16 03:35:57.318243,0 days 00:05:28.111381,identity,16,122,0.0004136154934034562,18,COMPLETE
163,4.693528353527654e-06,2025-07-16 03:35:57.319154,2025-07-16 03:41:11.549562,0 days 00:05:14.230408,identity,16,118,0.0002782502485321405,18,COMPLETE
