number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
468,0.0015186890959739685,2025-07-15 08:43:25.457440,2025-07-15 08:44:45.520879,0 days 00:01:20.063439,identity,prod,0.0014480252625826949,9,7,bell,COMPLETE
469,0.0003512185357976705,2025-07-15 08:44:45.521824,2025-07-15 08:46:06.444981,0 days 00:01:20.923157,identity,prod,0.00605451419645802,9,9,sigmoid,COMPLETE
470,4.499954229686409e-06,2025-07-15 08:46:06.445991,2025-07-15 08:47:23.553626,0 days 00:01:17.107635,identity,prod,0.007029382926655256,9,6,bell,COMPLETE
471,3.881359134538798e-06,2025-07-15 08:47:23.554602,2025-07-15 08:48:37.641221,0 days 00:01:14.086619,identity,prod,0.007749121311329333,9,5,bell,COMPLETE
472,4.536118467513006e-06,2025-07-15 08:48:37.642205,2025-07-15 08:49:46.024509,0 days 00:01:08.382304,identity,prod,0.005432178058928283,6,5,bell,COMPLETE
473,3.6789172099815914e-06,2025-07-15 08:49:46.025501,2025-07-15 08:51:03.105271,0 days 00:01:17.079770,identity,prod,0.006516878216355736,9,6,bell,COMPLETE
474,3.460881316641462e-06,2025-07-15 08:51:03.106247,2025-07-15 08:52:17.497843,0 days 00:01:14.391596,relu,prod,0.008421256159148497,9,5,bell,COMPLETE
475,4.2963465602952056e-06,2025-07-15 08:52:17.499025,2025-07-15 08:53:29.808077,0 days 00:01:12.309052,relu,min,0.007075060429583024,9,5,bell,COMPLETE
476,9.279603546019644e-06,2025-07-15 08:53:29.809120,2025-07-15 08:54:44.195578,0 days 00:01:14.386458,relu,prod,0.005718917863376514,9,5,bell,COMPLETE
477,3.5018899779970525e-06,2025-07-15 08:54:44.196627,2025-07-15 08:56:01.608567,0 days 00:01:17.411940,relu,prod,0.008317709129034793,9,6,bell,COMPLETE
478,6.733812369930092e-06,2025-07-15 08:56:01.609605,2025-07-15 08:57:18.696017,0 days 00:01:17.086412,identity,prod,0.008306588682903963,9,6,bell,COMPLETE
479,0.017830010503530502,2025-07-15 08:57:18.697015,2025-07-15 08:58:36.279332,0 days 00:01:17.582317,relu,prod,0.00847678302290737,9,6,bell,COMPLETE
480,0.00013019965263083577,2025-07-15 08:58:36.280312,2025-07-15 08:59:50.900993,0 days 00:01:14.620681,relu,prod,0.009972898264543588,9,5,bell,COMPLETE
481,3.7540057746809907e-06,2025-07-15 08:59:50.902053,2025-07-15 09:01:08.399804,0 days 00:01:17.497751,relu,prod,0.0077952151804687965,9,6,bell,COMPLETE
482,0.21585683524608612,2025-07-15 09:01:08.400818,2025-07-15 09:02:22.973659,0 days 00:01:14.572841,relu,prod,0.008288272270844324,9,5,bell,COMPLETE
483,4.177171649644151e-05,2025-07-15 09:02:22.974746,2025-07-15 09:03:38.070762,0 days 00:01:15.096016,relu,min,0.00639662363572141,9,7,gaussian,COMPLETE
484,0.004178579896688461,2025-07-15 09:03:38.071794,2025-07-15 09:04:55.469979,0 days 00:01:17.398185,relu,prod,0.007551077134927234,9,6,bell,COMPLETE
485,0.1686178296804428,2025-07-15 09:04:55.471018,2025-07-15 09:06:18.939010,0 days 00:01:23.467992,relu,prod,0.008601356298757462,9,8,bell,COMPLETE
486,4.672368959290907e-05,2025-07-15 09:06:18.940028,2025-07-15 09:07:33.350377,0 days 00:01:14.410349,relu,prod,0.0058799644454616265,9,5,bell,COMPLETE
487,3.907371592504205e-06,2025-07-15 09:07:33.351375,2025-07-15 09:08:47.483782,0 days 00:01:14.132407,identity,prod,0.006733977045989378,9,5,bell,COMPLETE
488,8.267576049547642e-05,2025-07-15 09:08:47.484818,2025-07-15 09:10:04.544277,0 days 00:01:17.059459,identity,prod,0.0026703577709672084,9,6,bell,COMPLETE
489,3.761605967156356e-06,2025-07-15 09:10:04.545286,2025-07-15 09:11:18.566508,0 days 00:01:14.021222,identity,prod,0.007721192837842814,9,5,bell,COMPLETE
490,5.619879630103242e-06,2025-07-15 09:11:18.567517,2025-07-15 09:12:38.518383,0 days 00:01:19.950866,identity,prod,0.00890666832493882,9,7,bell,COMPLETE
491,0.0011109563056379557,2025-07-15 09:12:38.519398,2025-07-15 09:13:53.930943,0 days 00:01:15.411545,relu,min,0.0052777232439281205,9,6,bell,COMPLETE
492,0.019774343818426132,2025-07-15 09:13:53.931962,2025-07-15 09:15:09.121179,0 days 00:01:15.189217,identity,prod,0.009986259010933645,9,7,sigmoid,COMPLETE
493,3.3668623018456856e-06,2025-07-15 09:15:09.122166,2025-07-15 09:16:23.221635,0 days 00:01:14.099469,identity,prod,0.006225658599304488,9,5,bell,COMPLETE
494,6.722691523464164e-06,2025-07-15 09:16:23.222624,2025-07-15 09:17:37.271083,0 days 00:01:14.048459,identity,prod,0.005714806836669697,9,5,bell,COMPLETE
495,1.9776813132921234e-05,2025-07-15 09:17:37.272088,2025-07-15 09:19:03.152183,0 days 00:01:25.880095,identity,prod,0.005079027720275496,9,9,bell,COMPLETE
496,4.734367848868715e-06,2025-07-15 09:19:03.153214,2025-07-15 09:20:20.138043,0 days 00:01:16.984829,identity,prod,0.0061300968517413335,9,6,bell,COMPLETE
497,3.876587015838595e-06,2025-07-15 09:20:20.139085,2025-07-15 09:21:34.190456,0 days 00:01:14.051371,identity,prod,0.006320345510960351,9,5,bell,COMPLETE
498,3.625588988143136e-06,2025-07-15 09:21:34.191427,2025-07-15 09:22:51.659204,0 days 00:01:17.467777,relu,prod,0.0055224631773222515,9,6,bell,COMPLETE
499,5.770533334725769e-06,2025-07-15 09:22:51.660004,2025-07-15 09:24:39.631105,0 days 00:01:47.971101,identity,prod,0.006556373347560652,9,18,bell,COMPLETE
