number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
479,8.911062650440726e-06,2025-07-11 10:10:11.185802,2025-07-11 10:11:52.273285,0 days 00:01:41.087483,identity,min,0.009969834353843271,9,11,bell,COMPLETE
480,3.515617436278262e-06,2025-07-11 10:11:52.274359,2025-07-11 10:13:36.125816,0 days 00:01:43.851457,identity,prod,0.007287752682003655,7,13,bell,COMPLETE
481,3.6861638363916427e-06,2025-07-11 10:13:36.126856,2025-07-11 10:15:33.216225,0 days 00:01:57.089369,identity,prod,0.008601451586465348,9,15,bell,COMPLETE
482,3.761294465220999e-06,2025-07-11 10:15:33.217306,2025-07-11 10:17:14.674857,0 days 00:01:41.457551,identity,min,0.007759395587028335,9,12,bell,COMPLETE
483,3.534479901645682e-06,2025-07-11 10:17:14.675935,2025-07-11 10:19:16.096338,0 days 00:02:01.420403,identity,prod,0.006605881030874531,9,16,bell,COMPLETE
484,0.00096037273760885,2025-07-11 10:19:16.097377,2025-07-11 10:21:06.453100,0 days 00:01:50.355723,identity,min,0.009227665788183351,9,14,bell,COMPLETE
485,1.316388487815857,2025-07-11 10:21:06.454156,2025-07-11 10:23:17.091534,0 days 00:02:10.637378,relu,prod,0.008086573333463316,9,18,bell,COMPLETE
486,0.00253471452742815,2025-07-11 10:23:17.092598,2025-07-11 10:25:05.543969,0 days 00:01:48.451371,identity,prod,0.0016008733197357165,9,13,bell,COMPLETE
487,3.872421984851826e-06,2025-07-11 10:25:05.545065,2025-07-11 10:26:46.742614,0 days 00:01:41.197549,identity,min,0.00999853336707995,9,11,bell,COMPLETE
488,3.82637790607987e-06,2025-07-11 10:26:46.743731,2025-07-11 10:28:49.063219,0 days 00:02:02.319488,identity,prod,0.00888698350584801,8,17,bell,COMPLETE
489,0.0024595940485596657,2025-07-11 10:28:49.064274,2025-07-11 10:30:43.623920,0 days 00:01:54.559646,identity,min,0.007126010957368817,9,15,bell,COMPLETE
490,0.0023932061158120632,2025-07-11 10:30:43.625034,2025-07-11 10:32:27.544207,0 days 00:01:43.919173,identity,prod,0.008010836064744538,9,12,bell,COMPLETE
491,0.0006206072284840047,2025-07-11 10:32:27.545303,2025-07-11 10:34:16.209336,0 days 00:01:48.664033,identity,prod,0.00856818169580382,9,14,gaussian,COMPLETE
492,3.4860252071666764e-06,2025-07-11 10:34:16.210333,2025-07-11 10:36:45.718846,0 days 00:02:29.508513,identity,min,0.0062513834359365274,9,23,bell,COMPLETE
493,3.771267984120641e-06,2025-07-11 10:36:45.719924,2025-07-11 10:39:09.454156,0 days 00:02:23.734232,identity,prod,0.0058857060860178214,6,23,bell,COMPLETE
494,3.6770893530047033e-06,2025-07-11 10:39:09.455217,2025-07-11 10:41:25.963021,0 days 00:02:16.507804,identity,min,0.005483378127132438,9,20,bell,COMPLETE
495,3.4748211419355357e-06,2025-07-11 10:41:25.964091,2025-07-11 10:44:06.470438,0 days 00:02:40.506347,identity,prod,0.006174035646665569,9,25,bell,COMPLETE
496,3.5899754493584624e-06,2025-07-11 10:44:06.471480,2025-07-11 10:46:28.849860,0 days 00:02:22.378380,identity,prod,0.006145523009361774,7,22,bell,COMPLETE
497,0.06928130984306335,2025-07-11 10:46:28.850913,2025-07-11 10:48:30.300352,0 days 00:02:01.449439,identity,prod,0.006719493056318394,9,16,bell,COMPLETE
498,4.00524731958285e-06,2025-07-11 10:48:30.301397,2025-07-11 10:51:10.670523,0 days 00:02:40.369126,identity,prod,0.00578240254759225,9,25,bell,COMPLETE
499,0.0042467969469726086,2025-07-11 10:51:10.671670,2025-07-11 10:53:36.001369,0 days 00:02:25.329699,identity,prod,0.006973287282562934,5,25,bell,COMPLETE
