number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_h,params_lr,params_seq_length,params_shuffle,params_weight_decay,state
415,5.5851101024018135e-06,2025-07-04 15:34:13.602595,2025-07-04 15:34:37.501417,0 days 00:00:23.898822,relu,16,120,0.0007325517241641759,13,True,3.535555700055643e-05,COMPLETE
416,4.209085091133602e-06,2025-07-04 15:34:37.501653,2025-07-04 15:35:08.037368,0 days 00:00:30.535715,relu,16,128,0.0008223337955282771,19,True,1.323217018655501e-05,COMPLETE
417,1.2973599950782955e-05,2025-07-04 15:35:08.037633,2025-07-04 15:35:36.816761,0 days 00:00:28.779128,relu,16,124,0.0006489083442068373,17,True,0.00016915355987824754,COMPLETE
418,5.5001492000883445e-06,2025-07-04 15:35:36.816992,2025-07-04 15:36:04.169919,0 days 00:00:27.352927,relu,16,122,0.000517361991786435,16,True,1.4979548163717016e-05,COMPLETE
419,5.058836450189119e-06,2025-07-04 15:36:04.170158,2025-07-04 15:36:29.967675,0 days 00:00:25.797517,relu,16,125,0.0003245079275682938,14,True,1.2342176466014613e-05,COMPLETE
420,6.978260444157058e-06,2025-07-04 15:36:29.967899,2025-07-04 15:37:01.354826,0 days 00:00:31.386927,relu,16,128,0.00044280525208577164,20,True,3.923469181061658e-05,COMPLETE
421,5.907728336751461e-06,2025-07-04 15:37:01.355070,2025-07-04 15:37:28.139235,0 days 00:00:26.784165,relu,16,126,0.0003642113990181573,15,True,2.118792580317568e-05,COMPLETE
422,5.687538759957533e-06,2025-07-04 15:37:28.139468,2025-07-04 15:37:58.764035,0 days 00:00:30.624567,relu,16,122,0.0009153141186378481,19,True,2.5561842244588303e-05,COMPLETE
423,4.138083568250295e-06,2025-07-04 15:37:58.764282,2025-07-04 15:38:27.165419,0 days 00:00:28.401137,relu,16,119,0.0007172044065705471,17,True,1.7824526162279813e-05,COMPLETE
424,4.420300683705136e-06,2025-07-04 15:38:27.165657,2025-07-04 15:38:55.143054,0 days 00:00:27.977397,relu,16,116,0.0007536504742059223,17,True,1.888679685464173e-05,COMPLETE
425,6.456092251028167e-06,2025-07-04 15:38:55.143280,2025-07-04 15:39:05.701266,0 days 00:00:10.557986,identity,64,120,0.0007849367718205711,17,True,1.8102219083613983e-05,COMPLETE
426,4.581640496326145e-06,2025-07-04 15:39:05.701538,2025-07-04 15:39:33.680924,0 days 00:00:27.979386,relu,16,120,0.0006994955921923219,17,True,1.9815771018129746e-05,COMPLETE
427,5.339449216990033e-06,2025-07-04 15:39:33.681178,2025-07-04 15:40:01.819362,0 days 00:00:28.138184,relu,16,118,0.0008741303305360013,17,True,1.7458944738199043e-05,COMPLETE
428,4.015318609162932e-06,2025-07-04 15:40:01.819599,2025-07-04 15:40:30.909122,0 days 00:00:29.089523,relu,16,123,0.0004057922655161273,17,True,2.1969870331113686e-05,COMPLETE
429,6.34803745924728e-06,2025-07-04 15:40:30.909359,2025-07-04 15:40:58.910334,0 days 00:00:28.000975,relu,16,115,0.0004037226115925177,17,True,2.4156686088576936e-05,COMPLETE
430,0.02691725082695484,2025-07-04 15:40:58.910573,2025-07-04 15:41:27.167034,0 days 00:00:28.256461,sigmoid,16,118,0.00039900861377471547,17,True,2.119776765049e-05,COMPLETE
431,3.183051012456417e-05,2025-07-04 15:41:27.167256,2025-07-04 15:41:55.853371,0 days 00:00:28.686115,relu,16,122,0.0003607322483612705,17,False,2.315619810648011e-05,COMPLETE
432,5.832308943354292e-06,2025-07-04 15:41:55.853586,2025-07-04 15:42:26.006569,0 days 00:00:30.152983,relu,16,123,0.0002090939218594887,18,True,2.1472882133019487e-05,COMPLETE
433,7.278732937265886e-06,2025-07-04 15:42:26.006806,2025-07-04 15:42:53.888931,0 days 00:00:27.882125,relu,16,103,0.0004311789939897554,17,True,2.2360319981830098e-05,COMPLETE
434,6.701633537886664e-06,2025-07-04 15:42:53.889151,2025-07-04 15:43:18.964467,0 days 00:00:25.075316,relu,16,47,0.0003262055866780449,18,True,2.5796414523057245e-05,COMPLETE
435,6.513236712635262e-06,2025-07-04 15:43:18.964679,2025-07-04 15:43:46.985646,0 days 00:00:28.020967,relu,16,120,0.0004665949931836183,17,True,1.959351376983066e-05,COMPLETE
436,6.175544058351079e-06,2025-07-04 15:43:46.985870,2025-07-04 15:44:11.626503,0 days 00:00:24.640633,relu,16,123,0.0010376118965404579,13,True,9.136918095375578e-05,COMPLETE
437,6.725192633894039e-06,2025-07-04 15:44:11.626733,2025-07-04 15:44:40.380788,0 days 00:00:28.754055,relu,16,124,0.00028494493213246136,17,True,1.710803201423564e-05,COMPLETE
438,7.468711555702612e-05,2025-07-04 15:44:40.381009,2025-07-04 15:44:46.378853,0 days 00:00:05.997844,relu,128,121,0.00043354546051716723,12,True,1.8976224184918604e-05,COMPLETE
439,6.417651093215682e-06,2025-07-04 15:44:46.379185,2025-07-04 15:45:15.817992,0 days 00:00:29.438807,relu,16,118,0.00037990322321978446,18,True,2.9190229872200722e-05,COMPLETE
440,4.786068529938348e-06,2025-07-04 15:45:15.818249,2025-07-04 15:45:38.214531,0 days 00:00:22.396282,relu,16,79,0.0008394552673599089,13,True,1.6431277851390115e-05,COMPLETE
441,1.2303072253416758e-05,2025-07-04 15:45:38.214748,2025-07-04 15:46:09.889662,0 days 00:00:31.674914,relu,16,124,0.0003415905947807866,20,True,0.0001295709518300438,COMPLETE
442,5.585905910265865e-06,2025-07-04 15:46:09.889913,2025-07-04 15:46:41.185560,0 days 00:00:31.295647,relu,16,126,0.0005018050182453172,19,True,2.0048195443216067e-05,COMPLETE
443,5.5039736253093e-06,2025-07-04 15:46:41.185804,2025-07-04 15:47:09.864450,0 days 00:00:28.678646,relu,16,122,0.0003998317945888742,17,True,2.4242713790690792e-05,COMPLETE
444,5.9907529248448554e-06,2025-07-04 15:47:09.864681,2025-07-04 15:47:40.142420,0 days 00:00:30.277739,relu,16,125,0.0009737189703417929,18,True,1.7743464930904844e-05,COMPLETE
445,6.137770469649695e-06,2025-07-04 15:47:40.142683,2025-07-04 15:48:04.573120,0 days 00:00:24.430437,relu,16,119,0.0008110167395227984,13,True,2.2026044516281038e-05,COMPLETE
446,4.162454843026353e-06,2025-07-04 15:48:04.573357,2025-07-04 15:48:34.697041,0 days 00:00:30.123684,relu,16,126,0.000717308955657587,18,True,2.6772974330467114e-05,COMPLETE
447,5.492985110322479e-06,2025-07-04 15:48:34.697275,2025-07-04 15:48:59.866692,0 days 00:00:25.169417,relu,16,128,0.0007389900913746016,14,True,2.844761223608538e-05,COMPLETE
448,0.00013500398199539632,2025-07-04 15:48:59.866923,2025-07-04 15:49:17.345949,0 days 00:00:17.479026,identity,16,14,0.000700168469175204,17,True,3.283457543238389e-05,COMPLETE
449,1.3172639608383179,2025-07-04 15:49:17.346188,2025-07-04 15:49:27.260404,0 days 00:00:09.914216,relu,64,123,0.0008730681510981581,14,False,4.5331289768131375e-05,COMPLETE
450,5.619175681204069e-06,2025-07-04 15:49:27.260670,2025-07-04 15:49:54.034917,0 days 00:00:26.774247,relu,16,73,0.0006878775139077301,18,True,2.9774898318370557e-05,COMPLETE
451,6.796413345000474e-06,2025-07-04 15:49:54.035147,2025-07-04 15:50:25.234712,0 days 00:00:31.199565,relu,16,126,0.0007783590084372029,19,True,2.6377260547044665e-05,COMPLETE
452,4.158895535510965e-06,2025-07-04 15:50:25.234941,2025-07-04 15:50:56.910250,0 days 00:00:31.675309,relu,16,121,0.000946929730033119,20,True,1.5383384877979013e-05,COMPLETE
453,0.026373064145445824,2025-07-04 15:50:56.910482,2025-07-04 15:51:28.108731,0 days 00:00:31.198249,sigmoid,16,120,0.0009246307727942684,20,True,1.5032433894105713e-05,COMPLETE
454,5.99211489316076e-06,2025-07-04 15:51:28.108990,2025-07-04 15:51:59.255373,0 days 00:00:31.146383,relu,16,114,0.001027797279459586,20,True,1.617352346629492e-05,COMPLETE
455,5.356070687412284e-06,2025-07-04 15:51:59.255603,2025-07-04 15:52:30.956741,0 days 00:00:31.701138,relu,16,121,0.0011037633957284505,20,True,1.4432868612411844e-05,COMPLETE
456,6.651056537521072e-06,2025-07-04 15:52:30.956982,2025-07-04 15:52:54.317601,0 days 00:00:23.360619,relu,16,119,0.0009497986107379701,12,True,1.547067767889527e-05,COMPLETE
457,5.276689989841543e-06,2025-07-04 15:52:54.317844,2025-07-04 15:53:25.670589,0 days 00:00:31.352745,relu,16,117,0.00047460890464970254,20,True,1.7334033651064415e-05,COMPLETE
458,5.445341230370104e-06,2025-07-04 15:53:25.670831,2025-07-04 15:53:57.639150,0 days 00:00:31.968319,relu,16,123,0.0008540948581846319,20,True,1.3788516031069696e-05,COMPLETE
459,2.593906901893206e-05,2025-07-04 15:53:57.639397,2025-07-04 15:54:05.663730,0 days 00:00:08.024333,relu,128,116,0.00042765652603031826,20,True,1.6200008296931658e-05,COMPLETE
460,3.865258804580662e-06,2025-07-04 15:54:05.664113,2025-07-04 15:54:37.354582,0 days 00:00:31.690469,relu,16,121,0.0009929187079110418,20,True,1.860241412940318e-05,COMPLETE
461,5.840722224093042e-06,2025-07-04 15:54:37.354850,2025-07-04 15:55:08.660227,0 days 00:00:31.305377,relu,16,118,0.00108630919903187,20,True,1.8007747031805083e-05,COMPLETE
462,1.501226688560564e-05,2025-07-04 15:55:08.660473,2025-07-04 15:55:40.219404,0 days 00:00:31.558931,relu,16,121,0.0012065853776589588,20,True,0.0005585144504154818,COMPLETE
463,5.808400146634085e-06,2025-07-04 15:55:40.219647,2025-07-04 15:56:11.112952,0 days 00:00:30.893305,relu,16,113,0.0009863289495818605,20,True,1.5586798944210956e-05,COMPLETE
464,5.0721810112008825e-06,2025-07-04 15:56:11.113200,2025-07-04 15:56:42.688091,0 days 00:00:31.574891,relu,16,121,0.00014322034036352873,20,True,1.8699160418963976e-05,COMPLETE
465,8.136904398270417e-06,2025-07-04 15:56:42.688329,2025-07-04 15:57:10.259190,0 days 00:00:27.570861,relu,16,59,0.0009075115186731063,20,True,1.4089532610523934e-05,COMPLETE
466,5.0554790504975244e-06,2025-07-04 15:57:10.259403,2025-07-04 15:57:41.524001,0 days 00:00:31.264598,relu,16,117,0.0010851019236617894,20,True,1.6833725085853175e-05,COMPLETE
467,4.483385509956861e-06,2025-07-04 15:57:41.524232,2025-07-04 15:58:12.270829,0 days 00:00:30.746597,relu,16,123,0.0008290729138225434,19,True,1.5451309341239176e-05,COMPLETE
468,4.5527594920713454e-06,2025-07-04 15:58:12.271098,2025-07-04 15:58:43.871698,0 days 00:00:31.600600,relu,16,124,0.0009884010784363042,20,True,1.278924080894145e-05,COMPLETE
469,4.207649908494204e-05,2025-07-04 15:58:43.871947,2025-07-04 15:59:14.777151,0 days 00:00:30.905204,relu,16,120,0.0009388721055591326,20,False,1.920657646279949e-05,COMPLETE
470,5.792403953819303e-06,2025-07-04 15:59:14.777407,2025-07-04 15:59:44.972375,0 days 00:00:30.194968,identity,16,128,0.0008000298845731343,19,True,1.7108725882913103e-05,COMPLETE
471,5.036843049310846e-06,2025-07-04 15:59:44.972643,2025-07-04 15:59:56.976716,0 days 00:00:12.004073,relu,64,122,0.0008946080530428501,20,True,1.3639991259409119e-05,COMPLETE
472,7.064504188747378e-06,2025-07-04 15:59:56.977012,2025-07-04 16:00:23.825208,0 days 00:00:26.848196,relu,16,94,0.0007796586972819386,17,True,1.4883777236105779e-05,COMPLETE
473,1.0072256372950505e-05,2025-07-04 16:00:23.825444,2025-07-04 16:00:52.516311,0 days 00:00:28.690867,relu,16,124,0.008524977781026804,17,True,1.819792637541705e-05,COMPLETE
474,4.061246272613062e-06,2025-07-04 16:00:52.516549,2025-07-04 16:01:24.243170,0 days 00:00:31.726621,relu,16,119,0.001061765838669848,20,True,1.5952670110624958e-05,COMPLETE
475,0.02677801251411438,2025-07-04 16:01:24.243449,2025-07-04 16:01:51.870769,0 days 00:00:27.627320,sigmoid,16,110,0.0011968488441423304,17,True,1.967489595480622e-05,COMPLETE
476,3.999906311946688e-06,2025-07-04 16:01:51.871017,2025-07-04 16:02:22.138632,0 days 00:00:30.267615,relu,16,116,0.0010322037986741101,19,True,1.6801606930437542e-05,COMPLETE
477,6.070963991078315e-06,2025-07-04 16:02:22.138879,2025-07-04 16:02:52.469944,0 days 00:00:30.331065,relu,16,115,0.001070894955434971,19,True,1.660199670811627e-05,COMPLETE
478,3.91999856219627e-06,2025-07-04 16:02:52.470188,2025-07-04 16:03:22.503673,0 days 00:00:30.033485,relu,16,116,0.0010497291432419935,19,True,1.6879204007890722e-05,COMPLETE
479,5.668587618856691e-06,2025-07-04 16:03:22.503937,2025-07-04 16:03:52.272963,0 days 00:00:29.769026,relu,16,111,0.001345501516051118,19,True,1.758782340037539e-05,COMPLETE
480,4.09209678764455e-06,2025-07-04 16:03:52.273198,2025-07-04 16:04:22.195470,0 days 00:00:29.922272,relu,16,114,0.0011007461231810252,19,True,1.6498223300018318e-05,COMPLETE
481,2.3051507014315575e-05,2025-07-04 16:04:22.195707,2025-07-04 16:04:29.659095,0 days 00:00:07.463388,relu,128,112,0.0012551039615117227,19,True,1.6549508166282403e-05,COMPLETE
482,4.777850790560478e-06,2025-07-04 16:04:29.659463,2025-07-04 16:04:59.597980,0 days 00:00:29.938517,relu,16,114,0.0010378944126436835,19,True,1.5768363210169242e-05,COMPLETE
483,6.176794158818666e-06,2025-07-04 16:04:59.598270,2025-07-04 16:05:29.280817,0 days 00:00:29.682547,relu,16,105,0.0010056418461704823,19,True,1.977406077517914e-05,COMPLETE
484,5.862711532245157e-06,2025-07-04 16:05:29.281079,2025-07-04 16:05:59.580971,0 days 00:00:30.299892,relu,16,115,0.0010963038671904378,19,True,1.4400290131111867e-05,COMPLETE
485,4.628306214726763e-06,2025-07-04 16:05:59.581218,2025-07-04 16:06:29.377438,0 days 00:00:29.796220,relu,16,109,0.001399889964898216,19,True,1.69787641856523e-05,COMPLETE
486,5.785611847386463e-06,2025-07-04 16:06:29.377682,2025-07-04 16:06:59.672549,0 days 00:00:30.294867,relu,16,116,0.0013045377797177896,19,True,1.8654882145308906e-05,COMPLETE
487,5.535469881579047e-06,2025-07-04 16:06:59.672821,2025-07-04 16:07:29.922952,0 days 00:00:30.250131,relu,16,115,0.001207264210349235,19,True,1.5711048899652135e-05,COMPLETE
488,5.430722922028508e-06,2025-07-04 16:07:29.923206,2025-07-04 16:08:00.236391,0 days 00:00:30.313185,relu,16,118,0.001090055117049313,19,True,1.4470178739922257e-05,COMPLETE
489,3.6151090171188116e-05,2025-07-04 16:08:00.236646,2025-07-04 16:08:31.535492,0 days 00:00:31.298846,relu,16,117,0.0011301279686463726,20,False,1.782555945363644e-05,COMPLETE
490,5.003791102353716e-06,2025-07-04 16:08:31.535746,2025-07-04 16:09:01.474033,0 days 00:00:29.938287,relu,16,113,0.0012016751633832413,19,True,1.6201614876591706e-05,COMPLETE
491,4.334951881901361e-06,2025-07-04 16:09:01.474313,2025-07-04 16:09:32.881933,0 days 00:00:31.407620,relu,16,117,0.0011446036542069888,20,True,4.0766572798643094e-05,COMPLETE
492,6.302777364908252e-06,2025-07-04 16:09:32.882192,2025-07-04 16:10:03.470191,0 days 00:00:30.587999,relu,16,119,0.0010346699667789965,19,True,1.9591409424135067e-05,COMPLETE
493,5.393830178945791e-06,2025-07-04 16:10:03.470440,2025-07-04 16:10:34.527082,0 days 00:00:31.056642,relu,16,114,0.0010318195458285584,20,True,1.4074458448020746e-05,COMPLETE
494,4.50902962256805e-06,2025-07-04 16:10:34.527336,2025-07-04 16:11:04.863283,0 days 00:00:30.335947,relu,16,118,0.001159359731194258,19,True,2.0332666773907566e-05,COMPLETE
495,5.5766131481505e-06,2025-07-04 16:11:04.863537,2025-07-04 16:11:35.818398,0 days 00:00:30.954861,identity,16,128,0.0009784323611788926,20,True,1.6772560689961587e-05,COMPLETE
496,5.721277830161853e-06,2025-07-04 16:11:35.818670,2025-07-04 16:11:44.808665,0 days 00:00:08.989995,relu,64,120,0.0012176375344800654,13,True,1.8244646901888496e-05,COMPLETE
497,4.397086286189733e-06,2025-07-04 16:11:44.808955,2025-07-04 16:12:11.113065,0 days 00:00:26.304110,relu,16,125,0.0009288434779700606,15,True,1.5276921741839502e-05,COMPLETE
498,5.5266646086238325e-06,2025-07-04 16:12:11.113321,2025-07-04 16:12:41.463606,0 days 00:00:30.350285,relu,16,122,0.0010510876894441702,19,True,1.3266274243726938e-05,COMPLETE
499,0.02641475759446621,2025-07-04 16:12:41.463841,2025-07-04 16:13:10.079150,0 days 00:00:28.615309,sigmoid,16,85,0.004674132853003184,20,True,1.664355640846886e-05,COMPLETE
