number,value,datetime_start,datetime_complete,duration,params_activation,params_and_operator,params_lr,params_n_sets,params_seq_length,params_shape,state
91,4.014097157778451e-06,2025-07-14 22:10:58.031025,2025-07-14 22:12:08.789214,0 days 00:01:10.758189,identity,min,0.008983401536923388,5,10,bell,COMPLETE
92,3.793724090428441e-06,2025-07-14 22:12:08.790106,2025-07-14 22:13:19.277893,0 days 00:01:10.487787,identity,min,0.006783896577590314,5,12,bell,COMPLETE
93,5.490429884957848e-06,2025-07-14 22:13:19.278798,2025-07-14 22:14:31.147782,0 days 00:01:11.868984,identity,min,0.006099190582286244,5,11,bell,COMPLETE
94,4.516382432484534e-06,2025-07-14 22:14:31.148670,2025-07-14 22:15:41.932856,0 days 00:01:10.784186,identity,min,0.007944370163845747,5,10,bell,COMPLETE
95,0.0025459087919443846,2025-07-14 22:15:41.933743,2025-07-14 22:16:57.448329,0 days 00:01:15.514586,identity,min,0.004881173740983385,5,19,bell,COMPLETE
96,0.004989448469132185,2025-07-14 22:16:57.449196,2025-07-14 22:18:15.468172,0 days 00:01:18.018976,identity,prod,0.00020927249350893894,5,21,bell,COMPLETE
97,1.4387595911102835e-05,2025-07-14 22:18:15.469044,2025-07-14 22:19:31.261209,0 days 00:01:15.792165,identity,min,0.007072562170110656,6,17,bell,COMPLETE
98,5.6274661801580805e-06,2025-07-14 22:19:31.262071,2025-07-14 22:20:41.665181,0 days 00:01:10.403110,identity,min,0.008975410585008997,5,13,bell,COMPLETE
99,0.0035107654985040426,2025-07-14 22:20:41.666057,2025-07-14 22:21:49.816754,0 days 00:01:08.150697,relu,min,0.002906080290803459,5,16,sigmoid,COMPLETE
100,0.0004485465178731829,2025-07-14 22:21:49.817642,2025-07-14 22:23:01.451853,0 days 00:01:11.634211,identity,min,0.000983197501616843,5,11,bell,COMPLETE
101,3.7840745790163055e-06,2025-07-14 22:23:01.452748,2025-07-14 22:24:13.359218,0 days 00:01:11.906470,identity,min,0.0075066344684136645,5,14,bell,COMPLETE
102,5.047439117333852e-06,2025-07-14 22:24:13.360111,2025-07-14 22:25:22.851351,0 days 00:01:09.491240,identity,min,0.005512813224846655,5,12,bell,COMPLETE
103,6.5219819589401595e-06,2025-07-14 22:25:22.852260,2025-07-14 22:26:34.616463,0 days 00:01:11.764203,identity,min,0.006350067397860512,5,15,bell,COMPLETE
104,0.0010441046906635165,2025-07-14 22:26:34.617376,2025-07-14 22:27:45.547873,0 days 00:01:10.930497,identity,min,0.008059028355954899,5,14,bell,COMPLETE
105,3.743661409316701e-06,2025-07-14 22:27:45.548746,2025-07-14 22:28:57.246896,0 days 00:01:11.698150,identity,min,0.008703889016904448,5,15,bell,COMPLETE
